,hlda,rmsd,V
2929,2.9499999999999997,2.9499999999999997,10.434578749041279
2930,2.9499999999999997,3.05,10.473855796302475
2931,2.9499999999999997,3.15,10.601817870541625
2932,2.9499999999999997,3.25,10.74734143086036
2933,2.9499999999999997,3.35,10.785348086298036
2934,2.9499999999999997,3.4499999999999997,10.781106959277185
2935,2.9499999999999997,3.55,10.856298231097933
2936,2.9499999999999997,3.65,10.944369648209042
2937,2.9499999999999997,3.75,11.06113528866098
2938,2.9499999999999997,3.85,11.298167401406095
2939,2.9499999999999997,3.95,11.481305175788611
2940,2.9499999999999997,4.050000000000001,11.656722931223536
2941,2.9499999999999997,4.1499999999999995,11.824398020057187
2942,2.9499999999999997,4.25,12.011596801839895
2943,2.9499999999999997,4.35,12.176003905021686
2944,2.9499999999999997,4.45,12.341939724826762
2945,2.9499999999999997,4.55,12.517560601405615
2946,2.9499999999999997,4.65,12.609774062052733
2947,2.9499999999999997,4.75,12.699886598951599
2948,2.9499999999999997,4.85,12.773352048788142
2949,2.9499999999999997,4.95,12.840897260405342
2950,2.9499999999999997,5.05,12.910756779132793
2951,2.9499999999999997,5.15,12.881796091991657
2952,2.9499999999999997,5.25,12.932311683521123
2953,2.9499999999999997,5.3500000000000005,12.999223114704916
2954,2.9499999999999997,5.45,12.969828583448004
2955,2.9499999999999997,5.550000000000001,13.015707421756426
2956,2.9499999999999997,5.6499999999999995,13.026255212587511
2957,2.9499999999999997,5.75,13.033835806917146
2958,2.9499999999999997,5.85,13.093726111591078
2959,2.9499999999999997,5.949999999999999,13.16594700208408
2960,2.9499999999999997,6.05,13.330175754993155
2961,2.9499999999999997,6.15,13.451472695528697
2962,2.9499999999999997,6.25,13.681367612538846
2963,2.9499999999999997,6.35,13.90014146998418
2964,2.9499999999999997,6.45,14.24880882188392
2965,2.9499999999999997,6.550000000000001,14.780983388016804
2966,2.9499999999999997,6.65,15.562317531569946
2967,2.9499999999999997,6.75,16.718501837892482
2968,2.9499999999999997,6.8500000000000005,18.323360580583927
2969,2.9499999999999997,6.949999999999999,20.407668028427622
2970,2.9499999999999997,7.05,22.283176140923327
3012,3.05,1.25,22.228138803789154
3013,3.05,1.35,19.093824204241074
3014,3.05,1.45,16.92324441227534
3015,3.05,1.55,14.972661804923163
3016,3.05,1.6500000000000001,13.436957318868844
3017,3.05,1.75,12.540164729124509
3018,3.05,1.85,12.10184027048659
3019,3.05,1.9500000000000002,11.681699400665233
3020,3.05,2.05,11.261506512014334
3021,3.05,2.15,10.950362429694076
3022,3.05,2.25,10.820097018301924
3023,3.05,2.3499999999999996,10.69630883586177
3024,3.05,2.45,10.589839738832922
3025,3.05,2.55,10.510643724876587
3026,3.05,2.6500000000000004,10.500774302047088
3027,3.05,2.75,10.468555537602573
3028,3.05,2.8499999999999996,10.522907075473803
3029,3.05,2.9499999999999997,10.561629609089467
3030,3.05,3.05,10.597913981238827
3031,3.05,3.15,10.752430783285382
3032,3.05,3.25,10.859524460138326
3033,3.05,3.35,10.908007070880576
3034,3.05,3.4499999999999997,10.983775857870121
3035,3.05,3.55,11.073906088248423
3036,3.05,3.65,11.109666733406472
3037,3.05,3.75,11.31444221766108
3038,3.05,3.85,11.527083869003425
3039,3.05,3.95,11.714810624212507
3040,3.05,4.050000000000001,11.867191823291115
3041,3.05,4.1499999999999995,12.01058084225067
3042,3.05,4.25,12.195869082123862
3043,3.05,4.35,12.332577750987491
3044,3.05,4.45,12.551456707700677
3045,3.05,4.55,12.666526251213861
3046,3.05,4.65,12.778294545333845
3047,3.05,4.75,12.751026062565984
3048,3.05,4.85,12.820734125109462
3049,3.05,4.95,12.856456906221519
3050,3.05,5.05,12.912360162239299
3051,3.05,5.15,12.892969170386014
3052,3.05,5.25,12.961406133366795
3053,3.05,5.3500000000000005,12.95777897008238
3054,3.05,5.45,12.947947411298873
3055,3.05,5.550000000000001,13.02181379537944
3056,3.05,5.6499999999999995,13.025605508022613
3057,3.05,5.75,13.05015591847949
3058,3.05,5.85,13.125851454464168
3059,3.05,5.949999999999999,13.210859776415287
3060,3.05,6.05,13.3582825548167
3061,3.05,6.15,13.515091370189417
3062,3.05,6.25,13.73623650774879
3063,3.05,6.35,14.00984811988026
3064,3.05,6.45,14.412160332082548
3065,3.05,6.550000000000001,14.998679712564474
3066,3.05,6.65,15.85830325618764
3067,3.05,6.75,17.046066176868695
3068,3.05,6.8500000000000005,18.769827224588788
3069,3.05,6.949999999999999,21.09655444966591
3070,3.05,7.05,23.584208470519727
3111,3.15,1.1500000000000001,21.114226696926764
3112,3.15,1.25,20.950149046332076
3113,3.15,1.35,18.604477766692224
3114,3.15,1.45,16.172045449028307
3115,3.15,1.55,14.347290728425689
3116,3.15,1.6500000000000001,13.190813771953273
3117,3.15,1.75,12.42289163968234
3118,3.15,1.85,11.931424107818685
3119,3.15,1.9500000000000002,11.491571640296659
3120,3.15,2.05,11.143419168648515
3121,3.15,2.15,10.947427081455613
3122,3.15,2.25,10.844396535220394
3123,3.15,2.3499999999999996,10.753614477059662
3124,3.15,2.45,10.619485517497827
3125,3.15,2.55,10.576852724926766
3126,3.15,2.6500000000000004,10.594418457441416
3127,3.15,2.75,10.586447191085828
3128,3.15,2.8499999999999996,10.621888645874847
3129,3.15,2.9499999999999997,10.668050933723837
3130,3.15,3.05,10.709866641414534
3131,3.15,3.15,10.85681488069747
3132,3.15,3.25,10.903344485179552
3133,3.15,3.35,10.99739629834009
3134,3.15,3.4499999999999997,11.09074355714948
3135,3.15,3.55,11.161336293664766
3136,3.15,3.65,11.305581323159442
3137,3.15,3.75,11.452821150983485
3138,3.15,3.85,11.693638960588766
3139,3.15,3.95,11.877302231310537
3140,3.15,4.050000000000001,12.064711565498536
3141,3.15,4.1499999999999995,12.306041070529112
3142,3.15,4.25,12.373648563193925
3143,3.15,4.35,12.612834680125601
3144,3.15,4.45,12.67394265005433
3145,3.15,4.55,12.728045417604688
3146,3.15,4.65,12.834572549246086
3147,3.15,4.75,12.838313658538071
3148,3.15,4.85,12.874912974621395
3149,3.15,4.95,12.843128762031832
3150,3.15,5.05,12.956707806837315
3151,3.15,5.15,12.946692589737259
3152,3.15,5.25,13.00742545790194
3153,3.15,5.3500000000000005,12.973633743135549
3154,3.15,5.45,13.004033264024436
3155,3.15,5.550000000000001,13.003603666343727
3156,3.15,5.6499999999999995,12.986356770328518
3157,3.15,5.75,13.077223757190541
3158,3.15,5.85,13.133887832824081
3159,3.15,5.949999999999999,13.215961160406325
3160,3.15,6.05,13.378219921314976
3161,3.15,6.15,13.57430507620971
3162,3.15,6.25,13.812454001376839
3163,3.15,6.35,14.094665352253468
3164,3.15,6.45,14.560669843990931
3165,3.15,6.550000000000001,15.236644271675875
3166,3.15,6.65,16.208372639397904
3167,3.15,6.75,17.624066500871688
3168,3.15,6.8500000000000005,19.334279651387497
3169,3.15,6.949999999999999,22.44422006753389
3211,3.25,1.1500000000000001,22.053408970834706
3212,3.25,1.25,20.28219188804925
3213,3.25,1.35,17.924708795407398
3214,3.25,1.45,15.583111262472931
3215,3.25,1.55,14.093009596447828
3216,3.25,1.6500000000000001,13.02785788795484
3217,3.25,1.75,12.28379364335565
3218,3.25,1.85,11.774399431996848
3219,3.25,1.9500000000000002,11.381989198626222
3220,3.25,2.05,11.103375639858143
3221,3.25,2.15,10.955601115085539
3222,3.25,2.25,10.873294587444326
3223,3.25,2.3499999999999996,10.785478664176274
3224,3.25,2.45,10.69187803474136
3225,3.25,2.55,10.681890065599637
3226,3.25,2.6500000000000004,10.666781603509085
3227,3.25,2.75,10.664501975618528
3228,3.25,2.8499999999999996,10.707745547099725
3229,3.25,2.9499999999999997,10.780752381949284
3230,3.25,3.05,10.826236301796689
3231,3.25,3.15,10.892472903674788
3232,3.25,3.25,10.949703524519872
3233,3.25,3.35,11.032615169157802
3234,3.25,3.4499999999999997,11.12648721656727
3235,3.25,3.55,11.214086217777432
3236,3.25,3.65,11.359135946716867
3237,3.25,3.75,11.566949401390668
3238,3.25,3.85,11.82255082080405
3239,3.25,3.95,12.007515623873147
3240,3.25,4.050000000000001,12.262498125375854
3241,3.25,4.1499999999999995,12.421954239141813
3242,3.25,4.25,12.51914452168474
3243,3.25,4.35,12.651130800886854
3244,3.25,4.45,12.790945383130712
3245,3.25,4.55,12.827744635531664
3246,3.25,4.65,12.831253252503858
3247,3.25,4.75,12.810443243599792
3248,3.25,4.85,12.841939406344132
3249,3.25,4.95,12.868631789421553
3250,3.25,5.05,12.95442428638128
3251,3.25,5.15,12.954041753355872
3252,3.25,5.25,12.913805011770057
3253,3.25,5.3500000000000005,13.01318079289294
3254,3.25,5.45,13.05910492650872
3255,3.25,5.550000000000001,13.03172285160288
3256,3.25,5.6499999999999995,13.061434803880875
3257,3.25,5.75,13.10122177721942
3258,3.25,5.85,13.168230876409702
3259,3.25,5.949999999999999,13.278626156525439
3260,3.25,6.05,13.436689439590179
3261,3.25,6.15,13.634670627741297
3262,3.25,6.25,13.885840184425506
3263,3.25,6.35,14.27708300202293
3264,3.25,6.45,14.736978289180671
3265,3.25,6.550000000000001,15.49451081032668
3266,3.25,6.65,16.613588705445256
3267,3.25,6.75,18.03111844234534
3268,3.25,6.8500000000000005,19.945415262069805
3269,3.25,6.949999999999999,23.32660379536458
3311,3.35,1.1500000000000001,21.91411634623422
3312,3.35,1.25,20.145792501206166
3313,3.35,1.35,17.00098071417819
3314,3.35,1.45,15.115108469167946
3315,3.35,1.55,13.78193239547984
3316,3.35,1.6500000000000001,12.806711334917113
3317,3.35,1.75,12.142517225840775
3318,3.35,1.85,11.658032602571401
3319,3.35,1.9500000000000002,11.29514110868333
3320,3.35,2.05,11.095780890744958
3321,3.35,2.15,11.00023822500713
3322,3.35,2.25,10.914319042734638
3323,3.35,2.3499999999999996,10.84044699674065
3324,3.35,2.45,10.774438994616865
3325,3.35,2.55,10.778722585988364
3326,3.35,2.6500000000000004,10.718446917332313
3327,3.35,2.75,10.779482343995355
3328,3.35,2.8499999999999996,10.822577997988464
3329,3.35,2.9499999999999997,10.856948643402006
3330,3.35,3.05,10.8860738799019
3331,3.35,3.15,10.937817752773825
3332,3.35,3.25,10.987802893789794
3333,3.35,3.35,11.037483706959463
3334,3.35,3.4499999999999997,11.182672152777675
3335,3.35,3.55,11.255030344671104
3336,3.35,3.65,11.453021441170703
3337,3.35,3.75,11.716924641135543
3338,3.35,3.85,11.850356477607594
3339,3.35,3.95,12.068255923299192
3340,3.35,4.050000000000001,12.242653118840238
3341,3.35,4.1499999999999995,12.495561236813845
3342,3.35,4.25,12.619010058318416
3343,3.35,4.35,12.705025139249454
3344,3.35,4.45,12.802907590707925
3345,3.35,4.55,12.894380756175433
3346,3.35,4.65,12.893498913160332
3347,3.35,4.75,12.878594633822473
3348,3.35,4.85,12.911621282538043
3349,3.35,4.95,12.91308311780906
3350,3.35,5.05,12.88426787106889
3351,3.35,5.15,12.935701400311507
3352,3.35,5.25,13.003218302361606
3353,3.35,5.3500000000000005,12.976588908070982
3354,3.35,5.45,13.003763615397828
3355,3.35,5.550000000000001,13.033342866580053
3356,3.35,5.6499999999999995,13.090824734833133
3357,3.35,5.75,13.109890520534382
3358,3.35,5.85,13.238001927739973
3359,3.35,5.949999999999999,13.317568443155698
3360,3.35,6.05,13.507839874577295
3361,3.35,6.15,13.704771131658669
3362,3.35,6.25,13.995355390874087
3363,3.35,6.35,14.414942454789092
3364,3.35,6.45,14.95150394221338
3365,3.35,6.550000000000001,15.776364752918699
3366,3.35,6.65,16.987638415204955
3367,3.35,6.75,18.58109441813896
3368,3.35,6.8500000000000005,20.53824979923209
3369,3.35,6.949999999999999,23.50908655713837
3412,3.4499999999999997,1.25,18.864603408797443
3413,3.4499999999999997,1.35,16.548760150660687
3414,3.4499999999999997,1.45,14.74779891346466
3415,3.4499999999999997,1.55,13.533073961079584
3416,3.4499999999999997,1.6500000000000001,12.67250133921946
3417,3.4499999999999997,1.75,11.999601684390933
3418,3.4499999999999997,1.85,11.540667860905756
3419,3.4499999999999997,1.9500000000000002,11.26509227255687
3420,3.4499999999999997,2.05,11.129926828969662
3421,3.4499999999999997,2.15,11.0621827426436
3422,3.4499999999999997,2.25,10.946114225281448
3423,3.4499999999999997,2.3499999999999996,10.890832718131055
3424,3.4499999999999997,2.45,10.870799452974236
3425,3.4499999999999997,2.55,10.854504466152694
3426,3.4499999999999997,2.6500000000000004,10.803217438919809
3427,3.4499999999999997,2.75,10.85718325893933
3428,3.4499999999999997,2.8499999999999996,10.833403930316285
3429,3.4499999999999997,2.9499999999999997,10.885733811227137
3430,3.4499999999999997,3.05,10.931567354228202
3431,3.4499999999999997,3.15,10.942516079303308
3432,3.4499999999999997,3.25,10.970782474311369
3433,3.4499999999999997,3.35,11.030233980695282
3434,3.4499999999999997,3.4499999999999997,11.13395315715016
3435,3.4499999999999997,3.55,11.320244617307381
3436,3.4499999999999997,3.65,11.504492126720136
3437,3.4499999999999997,3.75,11.74111976652534
3438,3.4499999999999997,3.85,11.959092817091392
3439,3.4499999999999997,3.95,12.175394187720316
3440,3.4499999999999997,4.050000000000001,12.381831797433158
3441,3.4499999999999997,4.1499999999999995,12.590097143571759
3442,3.4499999999999997,4.25,12.697114738463128
3443,3.4499999999999997,4.35,12.829616605656012
3444,3.4499999999999997,4.45,12.862839298123735
3445,3.4499999999999997,4.55,12.849169315911345
3446,3.4499999999999997,4.65,12.877848676729444
3447,3.4499999999999997,4.75,12.95783983565164
3448,3.4499999999999997,4.85,12.976392156579651
3449,3.4499999999999997,4.95,12.88122706969299
3450,3.4499999999999997,5.05,12.99347202614898
3451,3.4499999999999997,5.15,12.974581405894153
3452,3.4499999999999997,5.25,12.981304574210311
3453,3.4499999999999997,5.3500000000000005,13.008165399211961
3454,3.4499999999999997,5.45,13.040438659573141
3455,3.4499999999999997,5.550000000000001,13.032662375360939
3456,3.4499999999999997,5.6499999999999995,13.113412938420536
3457,3.4499999999999997,5.75,13.161676857756953
3458,3.4499999999999997,5.85,13.240547311691662
3459,3.4499999999999997,5.949999999999999,13.402901971258856
3460,3.4499999999999997,6.05,13.591963876426194
3461,3.4499999999999997,6.15,13.831949738628385
3462,3.4499999999999997,6.25,14.146245383505816
3463,3.4499999999999997,6.35,14.567536329490524
3464,3.4499999999999997,6.45,15.183308693393872
3465,3.4499999999999997,6.550000000000001,16.06558413713041
3466,3.4499999999999997,6.65,17.401819059543445
3467,3.4499999999999997,6.75,19.04869946202622
3468,3.4499999999999997,6.8500000000000005,21.573772007061258
3512,3.55,1.25,18.16899417311258
3513,3.55,1.35,15.870879781370878
3514,3.55,1.45,14.36611411345866
3515,3.55,1.55,13.30446606776362
3516,3.55,1.6500000000000001,12.453638660507355
3517,3.55,1.75,11.878176289194686
3518,3.55,1.85,11.479703915899636
3519,3.55,1.9500000000000002,11.2986568030473
3520,3.55,2.05,11.17900854092562
3521,3.55,2.15,11.097292267758398
3522,3.55,2.25,11.00718574664254
3523,3.55,2.3499999999999996,10.94205286401167
3524,3.55,2.45,10.927346043904317
3525,3.55,2.55,10.892277213792225
3526,3.55,2.6500000000000004,10.87816984876817
3527,3.55,2.75,10.8904264758432
3528,3.55,2.8499999999999996,10.919765449574681
3529,3.55,2.9499999999999997,10.940041115399776
3530,3.55,3.05,10.922683104333707
3531,3.55,3.15,10.960055271598803
3532,3.55,3.25,11.037585621401014
3533,3.55,3.35,11.094961682647064
3534,3.55,3.4499999999999997,11.202078361023277
3535,3.55,3.55,11.353372472725324
3536,3.55,3.65,11.560940341904551
3537,3.55,3.75,11.761057840762792
3538,3.55,3.85,11.967462894473472
3539,3.55,3.95,12.181771979317881
3540,3.55,4.050000000000001,12.419699382122467
3541,3.55,4.1499999999999995,12.659384809043832
3542,3.55,4.25,12.795819228976201
3543,3.55,4.35,12.906473895500472
3544,3.55,4.45,12.896822102468036
3545,3.55,4.55,12.946552103510536
3546,3.55,4.65,12.99067008674547
3547,3.55,4.75,12.948046848653304
3548,3.55,4.85,12.956298025853572
3549,3.55,4.95,12.959125797737062
3550,3.55,5.05,12.94612109035147
3551,3.55,5.15,12.927303367231918
3552,3.55,5.25,12.99826306651071
3553,3.55,5.3500000000000005,13.030208997502319
3554,3.55,5.45,13.000765278372576
3555,3.55,5.550000000000001,13.073262541014373
3556,3.55,5.6499999999999995,13.119508695955886
3557,3.55,5.75,13.212004898404397
3558,3.55,5.85,13.339678215059147
3559,3.55,5.949999999999999,13.486265153491996
3560,3.55,6.05,13.715525228459976
3561,3.55,6.15,13.960835766363692
3562,3.55,6.25,14.292429972216285
3563,3.55,6.35,14.757968771574987
3564,3.55,6.45,15.411412322545903
3565,3.55,6.550000000000001,16.386777408031243
3566,3.55,6.65,17.75624457739089
3567,3.55,6.75,19.61208921845
3568,3.55,6.8500000000000005,22.286598059846284
3569,3.55,6.949999999999999,24.951894260369745
3611,3.65,1.1500000000000001,20.214854044011044
3612,3.65,1.25,17.579286073766664
3613,3.65,1.35,15.39820590949474
3614,3.65,1.45,14.052765423600652
3615,3.65,1.55,13.039960935628363
3616,3.65,1.6500000000000001,12.267269702910204
3617,3.65,1.75,11.792811620567724
3618,3.65,1.85,11.465684310533588
3619,3.65,1.9500000000000002,11.330476402595734
3620,3.65,2.05,11.245308485460102
3621,3.65,2.15,11.143488527087904
3622,3.65,2.25,11.045627307804757
3623,3.65,2.3499999999999996,11.024883826383371
3624,3.65,2.45,10.972451677161377
3625,3.65,2.55,10.947585615031361
3626,3.65,2.6500000000000004,10.915973736931509
3627,3.65,2.75,10.99920421806888
3628,3.65,2.8499999999999996,10.981811881652705
3629,3.65,2.9499999999999997,10.91530527727841
3630,3.65,3.05,10.982308360685684
3631,3.65,3.15,10.986324426648107
3632,3.65,3.25,11.072840940786365
3633,3.65,3.35,11.173887694107203
3634,3.65,3.4499999999999997,11.256848526617965
3635,3.65,3.55,11.443778367513245
3636,3.65,3.65,11.625016216073906
3637,3.65,3.75,11.808670993925546
3638,3.65,3.85,12.003232740240826
3639,3.65,3.95,12.254553753109011
3640,3.65,4.050000000000001,12.477260517163419
3641,3.65,4.1499999999999995,12.73765049985141
3642,3.65,4.25,12.905095927321982
3643,3.65,4.35,12.924830526545918
3644,3.65,4.45,12.899273003239536
3645,3.65,4.55,12.987799850511333
3646,3.65,4.65,12.904060858774967
3647,3.65,4.75,12.937261965197777
3648,3.65,4.85,12.979134292022671
3649,3.65,4.95,12.907530550092401
3650,3.65,5.05,12.969871047798653
3651,3.65,5.15,12.93997508333452
3652,3.65,5.25,13.012306381139204
3653,3.65,5.3500000000000005,13.0681558489795
3654,3.65,5.45,13.049211086677596
3655,3.65,5.550000000000001,13.09671666348538
3656,3.65,5.6499999999999995,13.187497306167757
3657,3.65,5.75,13.245273593918654
3658,3.65,5.85,13.399047623698477
3659,3.65,5.949999999999999,13.57499229095101
3660,3.65,6.05,13.805867426721926
3661,3.65,6.15,14.053602325177986
3662,3.65,6.25,14.443202126274967
3663,3.65,6.35,14.945309455062775
3664,3.65,6.45,15.645773073765744
3665,3.65,6.550000000000001,16.71402574146472
3666,3.65,6.65,18.24049210803582
3667,3.65,6.75,20.13798967677481
3668,3.65,6.8500000000000005,23.05270944143172
3711,3.75,1.1500000000000001,19.446299546785063
3712,3.75,1.25,16.889185172099875
3713,3.75,1.35,15.094142403775251
3714,3.75,1.45,13.744488392688234
3715,3.75,1.55,12.818546503311973
3716,3.75,1.6500000000000001,12.13235621447017
3717,3.75,1.75,11.734615997354188
3718,3.75,1.85,11.466056935210514
3719,3.75,1.9500000000000002,11.348847542294317
3720,3.75,2.05,11.263797817601318
3721,3.75,2.15,11.181545078137592
3722,3.75,2.25,11.118061581659761
3723,3.75,2.3499999999999996,11.052369938948297
3724,3.75,2.45,11.05670767236687
3725,3.75,2.55,10.987562616339051
3726,3.75,2.6500000000000004,10.961367773903378
3727,3.75,2.75,11.028639090458904
3728,3.75,2.8499999999999996,11.019181925700268
3729,3.75,2.9499999999999997,10.966275237359797
3730,3.75,3.05,11.006501716727536
3731,3.75,3.15,11.037093742672688
3732,3.75,3.25,11.110996221451305
3733,3.75,3.35,11.165817344266772
3734,3.75,3.4499999999999997,11.344793258416312
3735,3.75,3.55,11.466001023815496
3736,3.75,3.65,11.627702440121904
3737,3.75,3.75,11.850849417944687
3738,3.75,3.85,12.105100117137912
3739,3.75,3.95,12.23746786775667
3740,3.75,4.050000000000001,12.581116995018721
3741,3.75,4.1499999999999995,12.826960460523054
3742,3.75,4.25,12.846366314899063
3743,3.75,4.35,12.918077279314717
3744,3.75,4.45,12.988129656968022
3745,3.75,4.55,13.031874307786852
3746,3.75,4.65,13.018740084131789
3747,3.75,4.75,13.029654129987202
3748,3.75,4.85,12.967272229539068
3749,3.75,4.95,12.957160052171703
3750,3.75,5.05,12.989912098086423
3751,3.75,5.15,12.99462351779069
3752,3.75,5.25,12.980300646187104
3753,3.75,5.3500000000000005,13.062774200274193
3754,3.75,5.45,13.129085822505102
3755,3.75,5.550000000000001,13.145821023095015
3756,3.75,5.6499999999999995,13.232554459291162
3757,3.75,5.75,13.3853238533086
3758,3.75,5.85,13.526525958209843
3759,3.75,5.949999999999999,13.689443978162286
3760,3.75,6.05,13.911504930217273
3761,3.75,6.15,14.24054702859599
3762,3.75,6.25,14.587810579837264
3763,3.75,6.35,15.154838823372296
3764,3.75,6.45,15.930404538759657
3765,3.75,6.550000000000001,16.95214317223845
3766,3.75,6.65,18.545159315273672
3767,3.75,6.75,20.598022619202567
3768,3.75,6.8500000000000005,23.38966300220553
3810,3.85,1.05,21.58757999841325
3811,3.85,1.1500000000000001,18.976913477257757
3812,3.85,1.25,16.29918017616902
3813,3.85,1.35,14.738962435964645
3814,3.85,1.45,13.483019461624224
3815,3.85,1.55,12.63961057642596
3816,3.85,1.6500000000000001,12.055054818291861
3817,3.85,1.75,11.696685070008499
3818,3.85,1.85,11.529838743751638
3819,3.85,1.9500000000000002,11.410224806980064
3820,3.85,2.05,11.329150807116376
3821,3.85,2.15,11.229372322401524
3822,3.85,2.25,11.148934226188771
3823,3.85,2.3499999999999996,11.10860866333619
3824,3.85,2.45,11.127154260742014
3825,3.85,2.55,11.021332037321352
3826,3.85,2.6500000000000004,11.025239819189627
3827,3.85,2.75,11.094027820802424
3828,3.85,2.8499999999999996,11.074491388548173
3829,3.85,2.9499999999999997,10.985372517454442
3830,3.85,3.05,11.050021660357528
3831,3.85,3.15,11.067196366976637
3832,3.85,3.25,11.165916427751615
3833,3.85,3.35,11.242199741123164
3834,3.85,3.4499999999999997,11.393380968426412
3835,3.85,3.55,11.522572739486376
3836,3.85,3.65,11.705892402837497
3837,3.85,3.75,11.8527663295068
3838,3.85,3.85,12.106696422852645
3839,3.85,3.95,12.34825523537671
3840,3.85,4.050000000000001,12.59250027194878
3841,3.85,4.1499999999999995,12.875626375712262
3842,3.85,4.25,12.956017761139304
3843,3.85,4.35,13.052504904809437
3844,3.85,4.45,13.047943879680378
3845,3.85,4.55,13.076997634523348
3846,3.85,4.65,13.01695976623092
3847,3.85,4.75,13.053419657696287
3848,3.85,4.85,12.959897587310069
3849,3.85,4.95,12.930632926192217
3850,3.85,5.05,12.963929931273572
3851,3.85,5.15,12.940889482351782
3852,3.85,5.25,12.999406419151876
3853,3.85,5.3500000000000005,13.056015644999162
3854,3.85,5.45,13.135079665598903
3855,3.85,5.550000000000001,13.20979144412693
3856,3.85,5.6499999999999995,13.314910528674798
3857,3.85,5.75,13.498349446077318
3858,3.85,5.85,13.60435992811918
3859,3.85,5.949999999999999,13.824823866720257
3860,3.85,6.05,14.033070457770656
3861,3.85,6.15,14.379239136504417
3862,3.85,6.25,14.782616142299172
3863,3.85,6.35,15.371647642991448
3864,3.85,6.45,16.185746571764504
3865,3.85,6.550000000000001,17.410467986161436
3866,3.85,6.65,18.942501782971924
3867,3.85,6.75,21.302014671574696
3868,3.85,6.8500000000000005,25.15056620195805
3910,3.95,1.05,20.837880026744052
3911,3.95,1.1500000000000001,17.910728823435285
3912,3.95,1.25,15.94648826543673
3913,3.95,1.35,14.462686185830087
3914,3.95,1.45,13.320172215589528
3915,3.95,1.55,12.531233414574716
3916,3.95,1.6500000000000001,12.016001416610738
3917,3.95,1.75,11.73544759088769
3918,3.95,1.85,11.56498542517325
3919,3.95,1.9500000000000002,11.499230793674993
3920,3.95,2.05,11.380322472863334
3921,3.95,2.15,11.289403467171768
3922,3.95,2.25,11.215948279553297
3923,3.95,2.3499999999999996,11.15845225651667
3924,3.95,2.45,11.177162757150839
3925,3.95,2.55,11.127700989256592
3926,3.95,2.6500000000000004,11.093985710321364
3927,3.95,2.75,11.19671829836288
3928,3.95,2.8499999999999996,11.134117706508915
3929,3.95,2.9499999999999997,11.108704208125145
3930,3.95,3.05,11.1030695426639
3931,3.95,3.15,11.15860937461406
3932,3.95,3.25,11.233598233030062
3933,3.95,3.35,11.372589714610548
3934,3.95,3.4499999999999997,11.490064155848696
3935,3.95,3.55,11.588092047708132
3936,3.95,3.65,11.733330389138356
3937,3.95,3.75,11.963315189024042
3938,3.95,3.85,12.130682057445917
3939,3.95,3.95,12.374092669527773
3940,3.95,4.050000000000001,12.688245704960949
3941,3.95,4.1499999999999995,12.889811238176245
3942,3.95,4.25,13.058667189827467
3943,3.95,4.35,13.061744439771008
3944,3.95,4.45,13.127837370596085
3945,3.95,4.55,13.081442944296894
3946,3.95,4.65,13.075864897969845
3947,3.95,4.75,13.034552392834312
3948,3.95,4.85,12.953669836418122
3949,3.95,4.95,12.925965032447365
3950,3.95,5.05,12.923302871531398
3951,3.95,5.15,12.975484834954162
3952,3.95,5.25,13.059588666236502
3953,3.95,5.3500000000000005,13.09444057429071
3954,3.95,5.45,13.1616503175378
3955,3.95,5.550000000000001,13.266430748889258
3956,3.95,5.6499999999999995,13.379890893512929
3957,3.95,5.75,13.546098131292554
3958,3.95,5.85,13.709775555382397
3959,3.95,5.949999999999999,13.899667638604882
3960,3.95,6.05,14.160843565649428
3961,3.95,6.15,14.507823313480543
3962,3.95,6.25,14.976026396972745
3963,3.95,6.35,15.596770982467248
3964,3.95,6.45,16.51241172811577
3965,3.95,6.550000000000001,17.700944315152295
3966,3.95,6.65,19.616331760949205
3967,3.95,6.75,21.745560475994232
3968,3.95,6.8500000000000005,25.299389950061215
4010,4.050000000000001,1.05,19.690591648012433
4011,4.050000000000001,1.1500000000000001,17.532173292202366
4012,4.050000000000001,1.25,15.585749360256864
4013,4.050000000000001,1.35,14.173295528737432
4014,4.050000000000001,1.45,13.20329616782591
4015,4.050000000000001,1.55,12.444198835358565
4016,4.050000000000001,1.6500000000000001,11.995382497284583
4017,4.050000000000001,1.75,11.72859702951959
4018,4.050000000000001,1.85,11.622126870881976
4019,4.050000000000001,1.9500000000000002,11.528012422804235
4020,4.050000000000001,2.05,11.441065957115677
4021,4.050000000000001,2.15,11.33100189893499
4022,4.050000000000001,2.25,11.281424415685228
4023,4.050000000000001,2.3499999999999996,11.232210002633499
4024,4.050000000000001,2.45,11.236501379135948
4025,4.050000000000001,2.55,11.201878424705647
4026,4.050000000000001,2.6500000000000004,11.218646889036902
4027,4.050000000000001,2.75,11.303375654012928
4028,4.050000000000001,2.8499999999999996,11.19906693082324
4029,4.050000000000001,2.9499999999999997,11.154019332178729
4030,4.050000000000001,3.05,11.216054086560325
4031,4.050000000000001,3.15,11.204399037786125
4032,4.050000000000001,3.25,11.30896962447147
4033,4.050000000000001,3.35,11.426393462358432
4034,4.050000000000001,3.4499999999999997,11.519841220131019
4035,4.050000000000001,3.55,11.660782877014961
4036,4.050000000000001,3.65,11.803532099758103
4037,4.050000000000001,3.75,11.97603786234742
4038,4.050000000000001,3.85,12.177881890929044
4039,4.050000000000001,3.95,12.428975365651677
4040,4.050000000000001,4.050000000000001,12.731159823855043
